study_id,Title,Reference,Species,Migratory_status,IUCN,Species_type,Feeding_habit,Max_Body_mass_g,Beak.Length_Culmen,Beak.Width,Wing.Length,Mass,Trophic.Level,Trophic.Niche,Habitat,Habitat.Density,Migration,Primary.Lifestyle,Longitude,Latitude,Location,Province,Country,Continent,Years_sampling,Environment,Sites_code,Tissue_abr,Tissue,Extraction_method,Identification,Ref_method,Number_of_species,TNMP,Mppersp,mp
15,Microplastics and other anthropogenic particles in Antarctica: Using penguins as biological samplers,Fragao et al_2021,Pygoscelis antarcticus,Full migrant,LC,Seabird,Piscivore,5000.00 ,61.80 ,14.80 ,100.50 ,4146.10 ,Carnivore,Aquatic predator,Marine,3,2,Aquatic,-57.73 ,-63.39 ,Antartica Peninsula,,International territory,Antarctica,2016,,,Scat,Dropping,KOH,Stereomicroscope & FTIR,Bessa et al. 2018,57,18,0.31,0.31
15,Microplastics and other anthropogenic particles in Antarctica: Using penguins as biological samplers,Fragao et al_2021,Pygoscelis papua,Not a Migrant,LC,Seabird,Piscivore,8500.00 ,64.80 ,12.40 ,126.10 ,5933.00 ,Carnivore,Aquatic predator,Marine,3,2,Aquatic,-57.73 ,-63.39 ,Antartica Peninsula,,International territory,Antarctica,2016,,,Scat,Dropping,KOH,Stereomicroscope & FTIR,Bessa et al. 2018,240,71,0.29,0.29
16,Incidence of plastic ingestion in seabirds from the Bay of Biscay (southwestern Europe),Franco et al_2019,Uria aalge,Full migrant,LC,Seabird,Piscivore,1044.00 ,56.80 ,8.10 ,196.30 ,991.90 ,Carnivore,Aquatic predator,Marine,3,3,Aquatic,-2.94 ,44.74 ,Bay of Biscay,,France & Spain,Europe,2014,,,,GIT,Washed & Sieve,Stereomicroscope,Franaker 2004; Franker 2011,61,,0.15,0.15
16,Incidence of plastic ingestion in seabirds from the Bay of Biscay (southwestern Europe),Franco et al_2019,Morus bassanus,Full migrant,LC,Seabird,Piscivore,3610.00 ,98.70 ,24.80 ,485.80 ,2998.70 ,Carnivore,Aquatic predator,Marine,3,2,Aerial,-2.94 ,44.74 ,Bay of Biscay,,France & Spain,Europe,2014,,,,GIT,Washed & Sieve,Stereomicroscope,Franaker 2004; Franker 2011,44,,0.3,0.3
16,Incidence of plastic ingestion in seabirds from the Bay of Biscay (southwestern Europe),Franco et al_2019,Fratercula arctica,Full migrant,VU,Seabird,Piscivore,500.00 ,51.00 ,8.70 ,163.60 ,593.00 ,Carnivore,Aquatic predator,Marine,3,3,Aquatic,-2.94 ,44.74 ,Bay of Biscay,,France & Spain,Europe,2014,,,,GIT,Washed & Sieve,Stereomicroscope,Franaker 2004; Franker 2011,11,,0.27,0.27
16,Incidence of plastic ingestion in seabirds from the Bay of Biscay (southwestern Europe),Franco et al_2019,Rissa tridactyla,Full migrant,VU,Aquatic bird,Carnivore,317.00 ,44.50 ,5.30 ,301.00 ,416.00 ,Carnivore,Aquatic predator,Marine,3,2,Aerial,-2.94 ,44.74 ,Bay of Biscay,,France & Spain,Europe,2014,,,,GIT,Washed & Sieve,Stereomicroscope,Franaker 2004; Franker 2011,9,,0.78,0.78
16,Incidence of plastic ingestion in seabirds from the Bay of Biscay (southwestern Europe),Franco et al_2019,Larus argentatus,Full migrant,LC,Aquatic bird,Piscivore,1250.00 ,74.00 ,8.90 ,430.00 ,1091.00 ,Carnivore,Aquatic predator,Coastal,3,2,Generalist,-2.94 ,44.74 ,Bay of Biscay,,France & Spain,Europe,2014,,,,GIT,Washed & Sieve,Stereomicroscope,Franaker 2004; Franker 2011,7,,0.14,0.14
16,Incidence of plastic ingestion in seabirds from the Bay of Biscay (southwestern Europe),Franco et al_2019,Larus ridibundus,Full migrant,LC,Aquatic bird,Carnivore,325.00 ,43.40 ,4.00 ,291.20 ,284.00 ,Carnivore,Aquatic predator,Wetland,3,2,Generalist,-2.94 ,44.74 ,Bay of Biscay,,France & Spain,Europe,2014,,,,GIT,Washed & Sieve,Stereomicroscope,Franaker 2004; Franker 2011,3,,0.33,0.33
16,Incidence of plastic ingestion in seabirds from the Bay of Biscay (southwestern Europe),Franco et al_2019,Fulmarus glacialis,Full Migrant,LC,Seabird,Piscivore,1000.00 ,41.30 ,11.90 ,321.10 ,611.90 ,Carnivore,Aquatic predator,Marine,3,3,Aquatic,-2.94 ,44.74 ,Bay of Biscay,,France & Spain,Europe,2014,,,,GIT,Washed & Sieve,Stereomicroscope,Franaker 2004; Franker 2011,2,,32.5,32.5
16,Incidence of plastic ingestion in seabirds from the Bay of Biscay (southwestern Europe),Franco et al_2019,Puffinus mauretanicus,Full migrant,CR,Seabird,Piscivore,,45.10 ,7.70 ,242.20 ,497.00 ,Carnivore,Aquatic predator,Marine,3,2,Generalist,-2.94 ,44.74 ,Bay of Biscay,,France & Spain,Europe,2014,,,,GIT,Washed & Sieve,Stereomicroscope,Franaker 2004; Franker 2011,1,,5,5
16,Incidence of plastic ingestion in seabirds from the Bay of Biscay (southwestern Europe),Franco et al_2019,Ardenna gravis,Full migrant,LC,Seabird,Piscivore,950.00 ,54.70 ,8.30 ,317.80 ,849.00 ,Carnivore,Aquatic predator,Marine,3,3,Aerial,-2.94 ,44.74 ,Bay of Biscay,,France & Spain,Europe,2014,,,,GIT,Washed & Sieve,Stereomicroscope,Franaker 2004; Franker 2011,1,,8,8
17,Microplastic accumulation in the gastrointestinal tracts of nestling and adult migratory birds,Hoang et al_2022,Tachycineta bicolor,Full migrant,LC,Landbird,Insectivore,19.00 ,10.80 ,3.80 ,115.90 ,21.20 ,Carnivore,Invertivore,Wetland,3,3,Aerial,-87.97 ,43.29 ,"cedar Creek, Cedarburg",,United states,North America,2018,,,GIT,GIT,H2O2,Stereomicroscope & FTIR,Canniff and Hoang 2018; Hoang and Felix-Kim 2020,,,5.2,5.2
17,Microplastic accumulation in the gastrointestinal tracts of nestling and adult migratory birds,Hoang et al_2022,Tachycineta bicolor,Full migrant,LC,Landbird,Insectivore,19.00 ,10.80 ,3.80 ,115.90 ,21.20 ,Carnivore,Invertivore,Wetland,3,3,Aerial,-87.90 ,43.09 ,Estabrook Park,,United states,North America,2018,,,GIT,GIT,H2O2,Stereomicroscope & FTIR,Canniff and Hoang 2018; Hoang and Felix-Kim 2020,,,10.4,10.4
17,Microplastic accumulation in the gastrointestinal tracts of nestling and adult migratory birds,Hoang et al_2022,Tachycineta bicolor,Full migrant,LC,Landbird,Insectivore,19.00 ,10.80 ,3.80 ,115.90 ,21.20 ,Carnivore,Invertivore,Wetland,3,3,Aerial,-87.99 ,43.04 ,"Honey creek, Milwaukee",,United states,North America,2018,,,GIT,GIT,H2O2,Stereomicroscope & FTIR,Canniff and Hoang 2018; Hoang and Felix-Kim 2020,,,5.6,5.6
17,Microplastic accumulation in the gastrointestinal tracts of nestling and adult migratory birds,Hoang et al_2022,Tachycineta bicolor,Full migrant,LC,Landbird,Insectivore,19.00 ,10.80 ,3.80 ,115.90 ,21.20 ,Carnivore,Invertivore,Wetland,3,3,Aerial,-87.91 ,43.00 ,"Kinnickinnic River, Miwaukee",,United states,North America,2018,,,GIT,GIT,H2O2,Stereomicroscope & FTIR,Canniff and Hoang 2018; Hoang and Felix-Kim 2020,,,6,6
17,Microplastic accumulation in the gastrointestinal tracts of nestling and adult migratory birds,Hoang et al_2022,Tachycineta bicolor,Full migrant,LC,Landbird,Insectivore,19.00 ,10.80 ,3.80 ,115.90 ,21.20 ,Carnivore,Invertivore,Wetland,3,3,Aerial,-87.93 ,43.11 ,"Lincoln Park, Milwaukee",,United states,North America,2018,,,GIT,GIT,H2O2,Stereomicroscope & FTIR,Canniff and Hoang 2018; Hoang and Felix-Kim 2020,,,5.3,5.3
17,Microplastic accumulation in the gastrointestinal tracts of nestling and adult migratory birds,Hoang et al_2022,Tachycineta bicolor,Full migrant,LC,Landbird,Insectivore,19.00 ,10.80 ,3.80 ,115.90 ,21.20 ,Carnivore,Invertivore,Wetland,3,3,Aerial,-87.89 ,43.03 ,"Lakeshore State Park, Milwaukee",,United states,North America,2018,,,GIT,GIT,H2O2,Stereomicroscope & FTIR,Canniff and Hoang 2018; Hoang and Felix-Kim 2020,,,7.3,7.3
17,Microplastic accumulation in the gastrointestinal tracts of nestling and adult migratory birds,Hoang et al_2022,Tachycineta bicolor,Full migrant,LC,Landbird,Insectivore,19.00 ,10.80 ,3.80 ,115.90 ,21.20 ,Carnivore,Invertivore,Wetland,3,3,Aerial,-87.89 ,43.06 ,"North Avenue, Milwaukee",,United states,North America,2018,,,GIT,GIT,H2O2,Stereomicroscope & FTIR,Canniff and Hoang 2018; Hoang and Felix-Kim 2020,,,2.3,2.3
17,Microplastic accumulation in the gastrointestinal tracts of nestling and adult migratory birds,Hoang et al_2022,Tachycineta bicolor,Full migrant,LC,Landbird,Insectivore,19.00 ,10.80 ,3.80 ,115.90 ,21.20 ,Carnivore,Invertivore,Wetland,3,3,Aerial,-89.47 ,46.02 ,"Star Lake, Sayner",,United states,North America,2018,,,GIT,GIT,H2O2,Stereomicroscope & FTIR,Canniff and Hoang 2018; Hoang and Felix-Kim 2020,,,8.4,8.4
17,Microplastic accumulation in the gastrointestinal tracts of nestling and adult migratory birds,Hoang et al_2022,Tachycineta bicolor,Full migrant,LC,Landbird,Insectivore,19.00 ,10.80 ,3.80 ,115.90 ,21.20 ,Carnivore,Invertivore,Wetland,3,3,Aerial,-87.94 ,43.03 ,"Ursa Logistics, Milwaukee",,United states,North America,2018,,,GIT,GIT,H2O2,Stereomicroscope & FTIR,Canniff and Hoang 2018; Hoang and Felix-Kim 2020,,,2.2,2.2
17,Microplastic accumulation in the gastrointestinal tracts of nestling and adult migratory birds,Hoang et al_2022,Leiothlypis peregrina,Full migrant,LC,Landbird,Omnivore,18.40 ,10.90 ,3.10 ,62.50 ,8.90 ,Carnivore,Invertivore,Forest,1,3,Insessorial,-87.66 ,42.00 ,Loyola University Chicago,,United states,North America,2018,,,GIT,GIT,H2O2,Stereomicroscope & FTIR,Canniff and Hoang 2018; Hoang and Felix-Kim 2020,,,19,19
17,Microplastic accumulation in the gastrointestinal tracts of nestling and adult migratory birds,Hoang et al_2022,Junco hyemalis,Full migrant,LC,Landbird,Omnivore,19.00 ,11.60 ,4.50 ,75.20 ,19.50 ,Herbivore,Granivore,Forest,2,3,Generalist,-87.66 ,42.00 ,Loyola University Chicago,,United states,North America,2018,,,GIT,GIT,H2O2,Stereomicroscope & FTIR,Canniff and Hoang 2018; Hoang and Felix-Kim 2020,,,13.7,13.7
17,Microplastic accumulation in the gastrointestinal tracts of nestling and adult migratory birds,Hoang et al_2022,Catharus guttatus,Full migrant,LC,Landbird,Omnivore,27.80 ,18.80 ,3.40 ,89.00 ,30.10 ,Omnivore,Invertivore,Forest,1,3,Generalist,-87.66 ,42.00 ,Loyola University Chicago,,United states,North America,2018,,,GIT,GIT,H2O2,Stereomicroscope & FTIR,Canniff and Hoang 2018; Hoang and Felix-Kim 2020,,,35.3,35.3
17,Microplastic accumulation in the gastrointestinal tracts of nestling and adult migratory birds,Hoang et al_2022,Zonotrichia albicollis,Full migrant,LC,Landbird,Omnivore,26.00 ,13.60 ,5.10 ,72.80 ,24.40 ,Herbivore,Omnivore,Woodland,2,3,Terrestrial,-87.66 ,42.00 ,Loyola University Chicago,,United states,North America,2018,,,GIT,GIT,H2O2,Stereomicroscope & FTIR,Canniff and Hoang 2018; Hoang and Felix-Kim 2020,,,19.3,19.3
17,Microplastic accumulation in the gastrointestinal tracts of nestling and adult migratory birds,Hoang et al_2022,Seiurus aurocapilla,Full migrant,LC,Landbird,Insectivore,21.00 ,15.10 ,3.60 ,73.20 ,18.80 ,Carnivore,Invertivore,Forest,1,3,Terrestrial,-87.66 ,42.00 ,Loyola University Chicago,,United states,North America,2018,,,GIT,GIT,H2O2,Stereomicroscope & FTIR,Canniff and Hoang 2018; Hoang and Felix-Kim 2020,,,10,10
18,Plastics and other anthropogenic debris in freshwater birds from Canada,Holland et al_2016,Anser caerulescens,Full migrant,LC,Waterbird,Herbivore,3307.00 ,61.80 ,19.40 ,411.80 ,2636.20 ,Herbivore,Herbivore aquatic,Grassland,3,3,Terrestrial,-78.01 ,66.47 ,,,Canada,,2015,Freshwater,,,Gizzard,Washed & Sieve,Stereomicroscope,Franeker and Mejiboom 2002,47,,0.02,0.02
18,Plastics and other anthropogenic debris in freshwater birds from Canada,Holland et al_2016,Branta canadensis,Full migrant,LC,Waterbird,Herbivore,10009.00 ,50.00 ,19.90 ,422.90 ,2811.70 ,Herbivore,Herbivore terrestrial,Grassland,3,3,Terrestrial,-78.01 ,66.47 ,,,Canada,,2015,Freshwater,,,Gizzard,Washed & Sieve,Stereomicroscope,Franeker and Mejiboom 2002,43,,0.05,0.05
18,Plastics and other anthropogenic debris in freshwater birds from Canada,Holland et al_2016,Mareca americana,Full migrant,LC,Waterbird,Herbivore,1330.00 ,44.90 ,16.00 ,253.20 ,754.60 ,Herbivore,Omnivore,Wetland,3,3,Terrestrial,-78.01 ,66.47 ,,,Canada,,2015,Freshwater,,,Gizzard,Washed & Sieve,Stereomicroscope,Franeker and Mejiboom 2002,32,,0.06,0.06
18,Plastics and other anthropogenic debris in freshwater birds from Canada,Holland et al_2016,Anas platyrhynchos,Full migrant,LC,Waterbird,Omnivore,1082.00 ,58.50 ,20.80 ,263.40 ,843.40 ,Herbivore,Herbivore aquatic,Wetland,3,2,Aquatic,-78.01 ,66.47 ,,,Canada,,2015,Freshwater,,,Gizzard,Washed & Sieve,Stereomicroscope,Franeker and Mejiboom 2002,120,,0.07,0.07
18,Plastics and other anthropogenic debris in freshwater birds from Canada,Holland et al_2016,Anas acuta,Full migrant,LC,Waterbird,Omnivore,1362.00 ,48.10 ,14.50 ,256.70 ,944.60 ,Herbivore,Herbivore aquatic,Aquatic,3,3,Aquatic,-78.01 ,66.47 ,,,Canada,,2015,Freshwater,,,Gizzard,Washed & Sieve,Stereomicroscope,Franeker and Mejiboom 2002,10,,0.1,0.1
18,Plastics and other anthropogenic debris in freshwater birds from Canada,Holland et al_2016,Melanitta deglandi,Full migrant,LC,Aquatic bird,Carnivore,,46.80 ,27.20 ,270.00 ,1800.20 ,Carnivore,Aquatic predator,Wetland,3,3,Aquatic,-78.01 ,66.47 ,,,Canada,,2015,Freshwater,,,Gizzard,Washed & Sieve,Stereomicroscope,Franeker and Mejiboom 2002,16,,0.06,0.06
18,Plastics and other anthropogenic debris in freshwater birds from Canada,Holland et al_2016,Somateria mollissima,Full migrant,NT,Aquatic bird,Carnivore,3025.00 ,62.10 ,19.10 ,280.20 ,2060.90 ,Carnivore,Aquatic predator,Marine,3,2,Aquatic,-78.01 ,66.47 ,,,Canada,,2015,Freshwater,,,Gizzard,Washed & Sieve,Stereomicroscope,Franeker and Mejiboom 2002,40,,0.02,0.02
18,Plastics and other anthropogenic debris in freshwater birds from Canada,Holland et al_2016,Gavia adamsii,Full migrant,NT,Aquatic bird,Piscivore,6400.00 ,104.80 ,10.40 ,371.40 ,4944.30 ,Carnivore,Aquatic predator,Wetland,3,3,Aquatic,-78.01 ,66.47 ,,,Canada,,2015,Freshwater,,,Gizzard,Washed & Sieve,Stereomicroscope,Franeker and Mejiboom 2002,3,,0.33,0.33
19,Plastic ingestion by Newell’s (Puffinus newelli) and wedge-tailed shearwaters (Ardenna pacifica) in Hawaii,Kain et al_2016,Puffinus newelli,Full migrant,CR,Seabird,Piscivore,,42.70 ,7.00 ,241.00 ,350.80 ,Carnivore,Aquatic predator,Marine,3,2,Generalist,-159.53 ,22.06 ,Island of Kauai,,United States of America,North America,2013,,,GIT,GIT,Washed & Sieve,Stereomicroscope,Franeker et al. 2011,30,,1.2,1.2
19,Plastic ingestion by Newell’s (Puffinus newelli) and wedge-tailed shearwaters (Ardenna pacifica) in Hawaii,Kain et al_2016,Ardenna pacifica,Full migrant,LC,Seabird,Piscivore,,40.90 ,7.90 ,296.80 ,388.00 ,Carnivore,Aquatic predator,Marine,3,3,Generalist,-159.53 ,22.06 ,Island of Kauai,,United States of America,North America,2013,,,GIT,GIT,Washed & Sieve,Stereomicroscope,Franeker et al. 2011,13,,2.38,2.38
19,Plastic ingestion by Newell’s (Puffinus newelli) and wedge-tailed shearwaters (Ardenna pacifica) in Hawaii,Kain et al_2016,Ardenna pacifica,Full migrant,LC,Seabird,Piscivore,,40.90 ,7.90 ,296.80 ,388.00 ,Carnivore,Aquatic predator,Marine,3,3,Generalist,-159.53 ,22.06 ,Island of Kauai,,United States of America,North America,2014,,,GIT,GIT,Washed & Sieve,Stereomicroscope,Franeker et al. 2011,19,,3.68,3.68
20,Marine debris ingestion by adults and ffedglings of Swinhoe’s storm petrels in the Republic of Korea,Kim et al_2023,Hydrobates monorhis,Full migrant,NT,Seabird,Piscivore,,16.50 ,3.00 ,152.60 ,39.80 ,Carnivore,Aquatic predator,Marine,3,3,Aerial,125.79 ,34.79 ,Chilbal Island,,South Korea,Asia,2014,,Adult,,GIT,H2O2,FTIR,Provencher et al. 2017,61,916,15.2,15.2
20,Marine debris ingestion by adults and ffedglings of Swinhoe’s storm petrels in the Republic of Korea,Kim et al_2023,Hydrobates monorhis,Full migrant,NT,Seabird,Piscivore,,16.50 ,3.00 ,152.60 ,39.80 ,Carnivore,Aquatic predator,Marine,3,3,Aerial,125.79 ,34.79 ,Chilbal Island,,South Korea,Asia,2014,,Fledglings,,GIT,H2O2,FTIR,Provencher et al. 2017,57,1393,24.3,24.3
21,"Documentation of microplastics in the gastrointestinal tracts of terrestrial raptors in central California, USA",Leviner et al_2023,Tyto alba,Not a Migrant,LC,Landbird,Carnivore,620.00 ,32.00 ,8.50 ,280.20 ,403.30 ,Carnivore,Vertivore,Human modified,3,1,Insessorial,-120.66 ,35.30 ,California’s central coast,,United States of America,,2021,,Average,,GIT,KOH,Stereomicroscope & FTIR,Kühn et al. 2017; Thiele et al. 2019,,#REF!,6.0,
21,"Documentation of microplastics in the gastrointestinal tracts of terrestrial raptors in central California, USA",Leviner et al_2023,Bubo virginianus,Full migrant,LC,Landbird,Carnivore,1450.00 ,44.70 ,17.80 ,371.20 ,1354.50 ,Carnivore,Vertivore,Forest,2,1,Insessorial,-120.66 ,35.30 ,California’s central coast,,United States of America,,2021,,Average,,GIT,KOH,Stereomicroscope & FTIR,Kühn et al. 2017; Thiele et al. 2019,,#REF!,18.5,18.5
21,"Documentation of microplastics in the gastrointestinal tracts of terrestrial raptors in central California, USA",Leviner et al_2023,Buteo lineatus,Full migrant,LC,Landbird,Carnivore,700.00 ,33.10 ,11.80 ,319.00 ,603.70 ,Carnivore,Vertivore,Woodland,1,3,Aerial,-120.66 ,35.30 ,California’s central coast,,United States of America,,2021,,Average,,GIT,KOH,Stereomicroscope & FTIR,Kühn et al. 2017; Thiele et al. 2019,,#REF!,14,14
21,"Documentation of microplastics in the gastrointestinal tracts of terrestrial raptors in central California, USA",Leviner et al_2023,Buteo jamaicensis,Full migrant,LC,Landbird,Carnivore,1224.00 ,37.60 ,14.40 ,402.80 ,1101.20 ,Carnivore,Vertivore,Woodland,2,3,Insessorial,-120.66 ,35.30 ,California’s central coast,,United States of America,,2021,,Average,,GIT,KOH,Stereomicroscope & FTIR,Kühn et al. 2017; Thiele et al. 2019,,#REF!,8.0,8.0
22,Anthropogenic debris ingestion in a tropical seabird community: Insights from taxonomy and foraging distribution,Matos et al_2023,Bulweria bulwerii,Full migrant,LC,Seabird,Piscivore,,21.60 ,4.80 ,203.20 ,99.00 ,Carnivore,Aquatic predator,Marine,3,2,Aquatic,-24.59 ,16.62 ,Raso Islet,,,,2021,Pelagic,,,Dropping,KOH,Stereomicroscope & FTIR,Bessa et al. 2019,39,21,0.5,0.5
22,Anthropogenic debris ingestion in a tropical seabird community: Insights from taxonomy and foraging distribution,Matos et al_2023,Puffinus lherminieri,Full migrant,LC,Seabird,Piscivore,,31.00 ,4.90 ,185.30 ,192.80 ,Carnivore,Aquatic predator,Marine,3,2,Aquatic,-24.59 ,16.62 ,Raso Islet,,,,2021,Pelagic,,,Dropping,KOH,Stereomicroscope & FTIR,Bessa et al. 2019,90,43,0.5,0.5
22,Anthropogenic debris ingestion in a tropical seabird community: Insights from taxonomy and foraging distribution,Matos et al_2023,Calonectris edwardsii,Full migrant,NT,Seabird,Piscivore,,42.80 ,8.20 ,309.00 ,535.00 ,Carnivore,Aquatic predator,Marine,3,3,Aerial,-24.59 ,16.62 ,Raso Islet,,,,2021,,,,Dropping,KOH,Stereomicroscope & FTIR,Bessa et al. 2019,52,57,1.1,1.1
22,Anthropogenic debris ingestion in a tropical seabird community: Insights from taxonomy and foraging distribution,Matos et al_2023,Phaethon aethereus,Not a Migrant,LC,Seabird,Piscivore,,66.40 ,8.80 ,309.20 ,750.00 ,Carnivore,Aquatic predator,Marine,3,3,Aerial,-24.59 ,16.62 ,Raso Islet,,,,2021,Coastal,,,Dropping,KOH,Stereomicroscope & FTIR,Bessa et al. 2019,45,66,1.5,1.5
22,Anthropogenic debris ingestion in a tropical seabird community: Insights from taxonomy and foraging distribution,Matos et al_2023,Sula leucogaster,Not a Migrant,LC,Seabird,Piscivore,1800.00 ,100.90 ,20.50 ,388.60 ,1288.80 ,Carnivore,Aquatic predator,Marine,3,2,Aerial,-24.59 ,16.62 ,Raso Islet,,,,2021,Coastal,,,Dropping,KOH,Stereomicroscope & FTIR,Bessa et al. 2019,54,81,1.5,1.5
23,The broader isotopic niche of Long-tailed Duck Clangula hyemalis implies a higher risk of ingesting plastic and non-plastic debris than for other diving seabirds,Morkunas et al_2021,Melanitta fusca,Full migrant,VU,Aquatic bird,Carnivore,,49.90 ,26.40 ,259.20 ,1800.20 ,Carnivore,Aquatic predator,Wetland,3,3,Aquatic,21.08 ,55.71 ,South Eastern Baltic Sea,,,,2015-2019,,,,GIT,Washed & Sieve,Stereomicroscope,"Van Franeker et al., 2005; Seif et al., 2018",246,,0,
23,The broader isotopic niche of Long-tailed Duck Clangula hyemalis implies a higher risk of ingesting plastic and non-plastic debris than for other diving seabirds,Morkunas et al_2021,Melanitta nigra,Full migrant,LC,Aquatic bird,Carnivore,1270.00 ,48.70 ,20.80 ,221.10 ,1050.00 ,Carnivore,Aquatic predator,Wetland,3,3,Aquatic,21.08 ,55.71 ,South Eastern Baltic Sea,,,,2015-2019,,,,GIT,Washed & Sieve,Stereomicroscope,"Van Franeker et al., 2005; Seif et al., 2018",27,,0,
23,The broader isotopic niche of Long-tailed Duck Clangula hyemalis implies a higher risk of ingesting plastic and non-plastic debris than for other diving seabirds,Morkunas et al_2021,Clangula hyemalis,Full migrant,VU,Aquatic bird,Carnivore,1130.00 ,32.10 ,16.00 ,215.60 ,871.00 ,Carnivore,Aquatic predator,Wetland,3,3,Aquatic,21.08 ,55.71 ,South Eastern Baltic Sea,,,,2015-2019,,,,GIT,Washed & Sieve,Stereomicroscope,"Van Franeker et al., 2005; Seif et al., 2018",181,,0.144,0.144
23,The broader isotopic niche of Long-tailed Duck Clangula hyemalis implies a higher risk of ingesting plastic and non-plastic debris than for other diving seabirds,Morkunas et al_2021,Gavia stellata,Full migrant,LC,Aquatic bird,Piscivore,1816.00 ,63.10 ,7.50 ,275.40 ,1486.00 ,Carnivore,Aquatic predator,Wetland,3,3,Aquatic,21.08 ,55.71 ,South Eastern Baltic Sea,,,,2015-2019,,,,GIT,Washed & Sieve,Stereomicroscope,"Van Franeker et al., 2005; Seif et al., 2018",22,,0.045,0.045
23,The broader isotopic niche of Long-tailed Duck Clangula hyemalis implies a higher risk of ingesting plastic and non-plastic debris than for other diving seabirds,Morkunas et al_2021,Podiceps cristatus,Full migrant,LC,Aquatic bird,Carnivore,1490.00 ,57.50 ,6.60 ,183.60 ,731.00 ,Carnivore,Aquatic predator,Wetland,3,1,Aquatic,21.08 ,55.71 ,South Eastern Baltic Sea,,,,2015-2019,,,,GIT,Washed & Sieve,Stereomicroscope,"Van Franeker et al., 2005; Seif et al., 2018",15,,0,
23,The broader isotopic niche of Long-tailed Duck Clangula hyemalis implies a higher risk of ingesting plastic and non-plastic debris than for other diving seabirds,Morkunas et al_2021,Uria aalge,Full migrant,LC,Seabird,Piscivore,1044.00 ,56.80 ,8.10 ,196.30 ,991.90 ,Carnivore,Aquatic predator,Marine,3,3,Aquatic,21.08 ,55.71 ,South Eastern Baltic Sea,,,,2015-2019,,,,GIT,Washed & Sieve,Stereomicroscope,"Van Franeker et al., 2005; Seif et al., 2018",33,,0.03,0.03
24,Plastic debris ingestion by seabirds on the Korean Peninsula,Nam et al_2021,Mergus serrator,Full migrant,LC,Aquatic bird,Piscivore,1350.00 ,65.00 ,8.20 ,233.60 ,1015.20 ,Carnivore,Aquatic predator,Wetland,3,3,Aquatic,126.56 ,35.97 ,Korean Peninsula,,,,2006-2019,Coastal,,,GIT,H2O2,FTIR,Provencher et al. 2019,6,,0.33,0.33
24,Plastic debris ingestion by seabirds on the Korean Peninsula,Nam et al_2021,Podiceps cristatus,Full migrant,LC,Aquatic bird,Piscivore,1490.00 ,57.50 ,6.60 ,183.60 ,731.00 ,Carnivore,Aquatic predator,Wetland,3,1,Aquatic,126.56 ,35.97 ,Korean Peninsula,,,,2006-2019,Coastal,,,GIT,H2O2,FTIR,Provencher et al. 2019,2,,0,
24,Plastic debris ingestion by seabirds on the Korean Peninsula,Nam et al_2021,Gavia stellata,Full migrant,LC,Aquatic bird,Piscivore,1816.00 ,63.10 ,7.50 ,275.40 ,1486.00 ,Carnivore,Aquatic predator,Wetland,3,3,Aquatic,126.56 ,35.97 ,Korean Peninsula,,,,2006-2019,Coastal / Pelagic,,,GIT,H2O2,FTIR,Provencher et al. 2019,5,,0,
24,Plastic debris ingestion by seabirds on the Korean Peninsula,Nam et al_2021,Gavia arctica,Full migrant,LC,Aquatic bird,Piscivore,3400.00 ,71.00 ,8.50 ,285.80 ,2251.10 ,Carnivore,Aquatic predator,Wetland,3,3,Aquatic,126.56 ,35.97 ,Korean Peninsula,,,,2006-2019,Coastal / Pelagic,,,GIT,H2O2,FTIR,Provencher et al. 2019,6,,0,
24,Plastic debris ingestion by seabirds on the Korean Peninsula,Nam et al_2021,Gavia pacifica,Full migrant,LC,Aquatic bird,Piscivore,,71.90 ,8.30 ,291.20 ,2251.10 ,Carnivore,Aquatic predator,Wetland,3,3,Aquatic,126.56 ,35.97 ,Korean Peninsula,,,,2006-2019,Coastal / Pelagic,,,GIT,H2O2,FTIR,Provencher et al. 2019,20,,0.35,0.35
24,Plastic debris ingestion by seabirds on the Korean Peninsula,Nam et al_2021,Loons(unidentified),,,,Piscivore,,,,,,,,,,,,126.56 ,35.97 ,Korean Peninsula,,,,2006-2019,Coastal / Pelagic,,,GIT,H2O2,FTIR,Provencher et al. 2019,5,,0,
24,Plastic debris ingestion by seabirds on the Korean Peninsula,Nam et al_2021,Hydrobates monorhis,Full migrant,NT,Seabird,Piscivore,,16.50 ,3.00 ,152.60 ,39.80 ,Carnivore,Aquatic predator,Marine,3,3,Aerial,126.56 ,35.97 ,Korean Peninsula,,,,2006-2019,Pelagic,,,GIT,H2O2,FTIR,Provencher et al. 2019,159,,18.73,18.73
24,Plastic debris ingestion by seabirds on the Korean Peninsula,Nam et al_2021,Calonectris leucomelas,Full migrant,NT,Seabird,Piscivore,,48.90 ,9.70 ,319.20 ,580.00 ,Carnivore,Aquatic predator,Marine,3,3,Generalist,126.56 ,35.97 ,Korean Peninsula,,,,2006-2019,Pelagic,,,GIT,H2O2,FTIR,Provencher et al. 2019,1,,0,
